40472,342790,145554,500794,84700,
121633,267618,276365,335838,276365,
203613,334200,429289,287685,407986,
223114,469852,390057,458680,204414,
193056,462935,519680,38161,36600,
300564,413376,160579,160579,160579,
139673,176076,513642,176076,110914,
189316,452375,252208,543587,457797,
259867,301520,373801,184800,122157,
298611,55594,505024,75919,523666,
261390,66537,252927,252927,66537,
217344,420183,412581,223527,326014,
129164,255399,80153,80153,255399,
61789,198284,545758,265783,428273,
157785,52605,52605,52605,28282,
226547,417206,380467,451761,380467,
85271,202795,296983,146988,296983,
20626,340922,39613,468623,279349,
2118,476954,178132,293553,471391,
144781,120260,144788,503270,169741,
199732,113383,299060,86138,479707,
234662,545661,545661,479567,479567,
86953,517525,365197,23490,503406,
20265,345733,524563,73158,73158,
185988,474965,34730,181300,407390,
186319,229821,278876,278876,303327,
292931,197028,243577,334187,97713,
241647,351378,433300,361649,361649,
5616,282374,29484,456564,456564,
68549,274034,50189,297809,72107,
135377,51153,341366,141646,51153,
173699,530112,80737,470056,523504,
289423,455496,405815,308116,405815,
299506,173781,299899,299899,404284,
244250,342951,290304,523236,300515,
227075,24192,83073,33718,83777,
40037,202074,317949,317949,9354,
139139,74172,18965,40101,237261,
193310,298482,494537,298482,281470,
126893,195200,295223,43,195200,
267408,267410,267405,267418,528024,
303717,414379,65656,544629,533118,
295706,86271,314270,465028,84114,
96932,52162,58425,27819,253421,
212486,244530,79444,39702,79444,
62591,503136,6238,410204,415659,
11818,425116,425116,96868,425125,
250232,38425,38425,68822,384884,
200170,109533,109533,270378,109533,
26951,477493,521482,485566,192177,
107400,463294,37848,539229,37848,
168175,468880,424852,319087,246897,
315743,265474,476031,265474,362223,
270316,35033,199404,225030,199404,
252418,314306,124671,314306,159721,
158481,391564,318478,484548,249813,
127720,327770,475568,235478,545106,
98725,185464,185464,451875,253222,
57429,340064,24782,522264,227201,
316476,218172,526790,526790,497898,
284018,428650,313940,313940,100408,
26944,146580,146580,500164,67814,
96797,104834,138120,397296,104834,
145297,257807,8318,109620,339189,
2190,351091,351091,98635,511635,
1376,484670,484670,69437,484670,
171363,278390,163591,38516,278390,
97661,279398,34250,279398,163486,
29851,107483,107483,107483,286369,
88300,411968,535158,83496,134235,
197127,250717,319970,340397,541139,
23209,134890,269295,317315,189051,
66424,460151,130716,449762,529986,
51868,252567,98583,492193,340904,
326563,371655,371655,454013,371655,
201783,58148,500178,128790,295711,
307337,242902,158074,143485,70754,
143505,329163,329716,169411,295254,
283880,499311,329601,405768,405768,
162112,164515,118433,203336,44363,
249915,183528,110438,111206,167747,
326087,413098,16704,392008,16704,
22755,498768,294344,498768,509265,
326151,331974,195167,345517,195167,
49664,388988,341310,388988,365505,
304218,420683,517860,266213,371305,
135016,195159,137999,205682,195159,
175711,326667,470429,71146,71146,
221190,519279,343093,29783,519279,
17272,280258,310187,518977,48192,
319027,104168,170521,155061,527895,
1075,155014,272339,148149,107650,
250433,313278,372371,313278,133558,
61443,217768,271986,493234,71507,
4214,41847,41847,41847,103475,
180706,268116,120975,389532,474234,
134012,183807,68517,6966,7327,
330890,175558,504987,408312,408312,
27406,230344,424588,326807,532101,
71453,328012,317803,219344,287314,
170918,547507,547507,188464,547507,
179007,198605,172686,376677,514798,
159106,115295,449103,449103,449103,
252343,336985,304962,142988,347601,
34321,505195,127787,519056,519056,
189613,180734,540793,540793,230995,
75367,301870,454477,301870,334399,
48956,20555,196732,196732,412780,
139399,72713,371891,75103,75103,
220396,543755,543755,547078,270304,
211835,255725,129692,115705,206373,
27369,527993,196082,454993,87545,
273523,314763,300238,314763,223313,
89090,141540,354297,3420,142991,
27422,279932,277071,137940,142940,
222553,351265,260327,124559,273592,
186838,55719,457991,55712,457991,
305173,420948,143575,189331,134759,
31976,173621,486537,239876,198040,
317521,58909,74807,74807,453101,
189719,237820,237820,104545,104545,
96527,239129,127263,544616,39486,
59177,165629,213506,167778,527848,
53560,132608,491070,459129,413040,
65296,539784,530270,40583,78028,
