query time:7.603333E-4
index creation time:0.0019991456
2291,3897,16
1825,3036,2
1050,3886,1
1442,2499,3
905,2106,2
595,796,16
2172,2328,3
2525,2990,2
785,2513,5
3164,3809,1
2044,3500,2
26,3579,3
2263,3996,3
2903,3659,16
2398,2897,11
446,2130,3
1091,3347,13
3550,3762,12
1207,3260,3
383,3027,15
2466,3189,3
6,470,13
1038,3373,3
1200,3010,3
3591,3789,14
432,3419,2
2138,3503,3
2380,2861,2
1192,2247,15
3027,3123,15
442,932,3
1587,3924,1
2457,2914,1
595,1051,16
3179,4043,5
203,258,2
796,3897,16
1474,3352,9
1196,3832,3
705,3054,12
1505,3584,2
1083,3619,1
1561,2611,3
861,981,2
3166,3597,2
339,3209,2
4151,1621,1
1304,2457,1
595,1009,16
387,3935,11
15,1048,15
772,1100,2
1180,2993,3
996,2320,15
1155,1827,1
117,833,13
1117,2944,9
127,3153,1
2022,2204,3
1048,3168,15
3134,3352,9
1009,2091,16
2281,2388,3
412,2039,2
1806,2992,3
1356,2686,2
2301,3134,9
1023,1058,3
2631,2760,1
1030,2897,11
2897,3917,11
1764,2503,2
2568,2650,2
1629,1883,2
94,3770,3
417,2585,2
2290,3707,11
117,1492,13
97,2753,13
387,3916,11
2100,2708,1
1257,2061,1
2728,3154,2
1167,1180,3
2808,3945,2
34,1320,9
846,1946,3
536,1180,3
1749,3742,2
1348,2168,16
432,3338,2
219,3284,4
1740,3463,2
866,3568,2
1587,3193,1
1365,1570,4
2476,3903,2
994,4000,1
3715,4026,1
595,2091,16
1059,1237,12
2263,3090,3
2091,3659,16
1935,3134,9
366,1535,15
2320,3794,15
866,3254,2
1535,3168,15
2291,2783,16
1940,3901,2
742,3195,2
2733,2861,2
721,2861,2
681,3458,2
666,3903,2
2180,2408,2
407,3591,15
1192,3123,15
239,1030,11
1098,1168,2
57,1036,1
3063,3644,2
3168,3591,15
355,3866,2
1836,3325,2
2337,2915,1
169,2837,9
2697,3073,3
1320,2846,9
1257,3056,1
1122,4006,5
789,3937,2
2320,3091,15
2898,3934,5
192,3959,3
2281,3671,3
588,2799,1
2281,2758,3
2875,2887,2
3362,3652,1
1160,1474,9
382,3674,2
1763,1764,2
2223,2685,2
2837,3603,12
1951,3432,1
2138,3640,3
367,2611,2
1555,2627,3
1007,3638,2
596,1160,9
1059,1187,12
133,557,3
387,823,11
625,1523,2
574,1556,2
1236,4020,3
366,2320,15
417,1421,2
257,1883,2
1946,3260,3
2247,3591,15
1474,3231,9
399,3154,2
1103,2753,13
184,3875,5
1325,1909,2
905,1162,2
1231,1524,3
1841,3983,2
2263,2427,3
1041,1051,16
665,3656,2
1946,3344,3
948,3175,1
338,3352,9
866,1264,2
383,1048,15
2138,3684,3
3054,3762,12
706,2247,15
1348,3897,16
1187,3550,12
753,2209,1
2886,3500,2
1002,1783,13
430,1744,2
605,3510,5
4139,3338,2
470,737,13
3594,4014,5
3092,3692,2
230,480,3
1209,2168,16
44,1091,4
605,3875,5
2062,2588,2
1226,2320,15
556,3935,11
523,1231,3
557,2241,3
1813,3375,2
3610,3684,2
785,3560,5
2513,3155,5
796,2091,16
341,1946,3
432,3530,2
1035,1133,2
366,407,15
3347,3959,13
2416,3500,2
1390,1813,2
1524,2913,3
2398,3916,11
3482,3594,5
1327,3973,3
905,1863,2
1498,3762,12
1237,3054,12
338,1474,9
986,3413,1
1617,2164,2
1598,3228,1
1536,1983,2
338,1160,9
1192,2320,15
263,681,2
1758,1888,5
298,3903,2
2263,2627,3
171,837,2
1180,3235,3
239,2196,11
933,2910,1
1702,2164,2
673,1783,13
1180,4056,3
2098,2913,3
2168,2903,16
450,1469,1
885,3762,12
1407,3151,5
399,1363,1
1570,2964,4
94,3125,3
1051,1209,16
2168,2291,16
803,1640,2
2534,2545,2
1595,3323,1
258,2787,2
1766,1982,1
2398,3917,11
97,470,13
2408,3010,3
182,2491,1
1107,3489,2
1035,3742,2
2604,3813,6
2301,3352,9
595,3894,16
458,3597,2
1493,3630,2
706,3168,15
228,386,3
2168,3894,16
1639,3017,2
3529,4034,2
885,1498,12
366,2560,15
83,3043,1
4024,4034,2
