query time:9.39925E-4
index creation time:0.003401654
2980,3324,2
1378,2345,5
1561,2611,2
3478,3547,3
2417,2466,4
1722,2999,11
1888,4043,5
2320,3103,5
660,2128,3
668,3185,3
1059,3603,13
1629,1883,3
1694,2283,3
901,2640,2
1098,2977,2
85,3726,3
1167,2002,2
417,1677,3
621,3914,3
1315,2049,5
1861,2520,2
3810,3913,2
776,3048,11
1666,3596,3
2593,3827,3
734,3660,5
550,941,2
2558,3590,2
866,3355,3
3181,3200,4
986,1507,4
1783,1994,20
3659,3897,13
3297,4079,20
3074,4079,19
716,3955,3
564,3362,2
250,3487,20
3440,3818,2
1213,2128,2
1482,2211,2
103,1677,2
2037,3722,2
122,2575,10
2033,2245,3
1873,2013,12
1561,2216,3
975,3530,3
121,2701,6
1003,3808,2
4111,1792,5
556,3126,11
1026,1045,4
1663,3732,2
342,1215,2
2140,3881,3
2776,3123,19
596,2995,12
428,1882,3
311,383,19
2175,3322,3
1546,3989,10
922,3619,3
1233,3024,3
3444,4005,2
573,3836,4
1282,1744,4
1076,2493,2
612,3681,2
1783,1923,18
97,1553,19
3253,3597,4
1461,2220,3
119,2462,3
400,1629,3
1908,2447,4
4121,2961,9
931,1545,2
518,1051,13
1014,2707,3
565,2593,5
54,1830,5
97,3283,20
3564,3876,2
1553,2753,19
166,3794,5
2466,3189,4
1453,1560,3
708,1792,2
3613,3646,5
3701,3805,2
315,1342,2
1122,2109,4
1900,1959,2
1777,3318,13
1394,3287,19
3103,3896,5
832,1209,13
4105,2786,6
1045,2271,4
201,1051,13
1755,2911,2
3916,3935,11
117,4079,20
2320,3794,5
1921,2802,4
823,3916,11
1553,1783,19
3901,3948,2
1520,1561,4
2575,3555,10
2161,4043,5
2189,3555,10
108,1047,2
169,289,10
2780,3659,13
2001,2220,3
4148,1387,2
1717,3597,2
459,939,3
572,2995,12
669,3570,3
2977,3733,3
839,2965,2
1566,3415,4
596,2446,12
58,593,2
1167,1180,2
1520,2668,4
1553,2405,4
866,3332,3
799,3841,3
1394,3123,19
1901,3872,3
2064,3265,4
169,2846,10
2204,2977,3
13,1399,2
970,1442,3
792,1507,4
1461,3170,3
2850,3310,2
3180,3498,5
2350,2961,9
2654,3754,6
2516,2604,6
1160,3483,12
1908,3531,4
1002,3283,20
2489,2549,10
866,1453,3
2596,2731,2
87,187,3
258,3357,2
2609,2731,2
1187,3550,13
2365,3074,2
1002,2753,19
97,4079,20
117,1783,20
2303,3987,6
85,496,4
462,1708,2
1064,2909,6
3613,3653,16
3957,4085,4
1192,2320,16
4111,451,4
2210,4027,2
1546,3048,10
623,3930,2
2220,2412,3
1048,1192,16
4134,2580,3
169,2996,10
3193,3514,3
363,2614,2
1035,1315,6
132,1248,2
66,472,4
1996,3943,2
2867,2906,19
1674,2708,3
299,3086,2
2520,4050,2
1679,2992,4
1394,1559,19
1567,2445,2
706,2776,19
397,2929,3
3047,3613,3
3456,4091,3
2316,2529,2
1574,2002,3
1180,3502,3
1213,2834,5
1376,2802,4
134,3920,3
1033,3873,3
579,1977,2
1290,2148,3
2405,2745,2
1553,3653,19
1153,2447,3
2516,3583,2
57,1036,2
341,1946,2
536,1180,2
718,2071,2
2128,3735,2
2366,3743,5
1376,3184,2
1014,2741,11
885,1641,13
411,911,3
1059,3054,13
2367,3808,3
2013,2446,12
3760,4086,4
2583,2948,4
513,2167,2
882,2303,6
1185,3969,3
1709,3777,4
622,2899,3
293,3357,2
1387,4095,2
832,1051,13
1187,1997,13
395,1368,3
651,3320,3
238,2144,2
1928,2588,4
347,3514,3
1042,1099,4
2594,3843,3
428,3273,10
2211,4079,20
1082,3941,7
2263,2437,3
1194,2489,10
2149,3881,2
1087,3750,2
97,3174,20
4127,2025,3
1199,2792,3
1647,3582,2
1616,2320,19
2646,2831,3
43,169,10
605,3131,3
3024,3708,4
2516,3813,6
2677,3872,3
3128,3548,3
27,1343,3
1694,2112,3
1292,3252,3
2516,2786,6
496,1881,4
1616,2906,19
1059,1641,13
259,746,2
1198,3777,3
583,904,3
1901,2092,2
383,2906,19
4128,2580,3
1790,3083,2
1288,2619,4
734,2711,5
2999,3048,11
128,3455,2
2921,3361,2
1462,2824,2
1362,3358,3
1048,2429,19
2039,2550,6
784,857,3
106,1656,3
122,3555,10
971,2388,3
3559,3803,3
1101,2493,3
311,1559,19
1882,2753,4
4151,2798,3
1327,1679,4
411,3467,3
1531,3155,4
175,1440,3
2999,3273,11
1873,2446,12
106,3547,3
2128,3955,3
3048,3273,11
792,3413,4
1169,1945,19
3174,3297,20
1198,1233,2
2753,4002,2
1226,3287,19
102,1661,3
2587,3502,4
1981,2867,19
55,1753,4
1442,2175,3
832,3897,13
1100,2451,4
101,1836,7
227,2018,3
2204,3788,2
3578,3743,5
917,3663,5
258,2787,2
907,1837,3
1160,1935,12
2237,3178,3
2319,3832,3
1286,2948,4
1237,1997,13
683,1766,2
3200,3403,4
351,665,3
927,1646,2
2715,2992,2
1878,3325,7
1065,1384,5
553,1659,2
706,1559,19
405,1169,19
1194,2549,10
4154,1923,2
491,3578,4
2386,3653,20
461,2367,2
765,1453,2
672,1556,3
3103,3794,5
1134,2230,2
3088,3833,2
239,2741,11
3193,3998,2
985,3578,4
2776,3789,19
2211,2753,19
201,2081,13
2065,3957,2
195,1951,3
2516,3415,3
572,1160,12
2264,3783,3
2114,2345,2
3241,3566,3
0,3077,2
2709,3879,2
1637,2766,2
4111,510,5
2766,4078,2
97,1923,18
87,281,2
792,3708,4
1160,1873,12
792,1677,3
1616,2776,19
732,1152,2
201,2749,13
2815,3599,2
1997,3318,13
1187,3603,13
491,1288,4
106,1882,4
1361,3578,3
213,782,2
4098,261,2
152,975,3
122,767,10
1923,2367,3
66,1923,4
255,1286,4
621,660,4
426,3897,13
1797,3599,3
2368,2623,2
2867,3123,19
1376,2150,2
3407,4003,5
1503,3955,2
2523,3914,2
1614,2272,3
909,2772,3
1187,3054,13
518,1209,13
1427,1985,3
970,1201,3
1134,3514,3
3768,3862,2
1099,3782,8
1317,3247,2
3763,3803,2
1945,2776,19
174,732,2
2039,2947,6
1923,3283,18
1002,1553,19
2270,3268,3
2493,2564,3
1064,2701,6
326,3357,3
396,1529,2
746,3498,5
1789,1902,3
472,917,4
706,1169,19
239,707,11
2549,2575,10
625,1523,2
473,2366,3
103,585,6
4154,2802,4
1018,2350,9
407,2867,19
4150,3002,2
1713,3024,3
426,518,13
106,799,3
2913,3601,3
1513,3752,4
1198,1231,3
677,960,2
311,1169,19
1409,2204,3
1008,3881,3
330,1665,4
2237,2876,3
1923,3297,18
572,3483,12
37,3559,3
1048,2906,19
227,2959,5
548,2604,6
528,3721,2
3283,3487,20
671,2550,6
204,2798,2
2749,3897,13
403,1107,4
477,939,2
1946,2890,2
227,687,5
1213,2304,2
147,2263,2
704,1061,4
3174,3487,20
2886,3245,2
3081,3789,20
409,1697,2
1231,3776,3
1733,2701,6
1535,1981,19
1924,2522,3
553,2742,2
1553,3155,4
2600,2635,3
1616,1981,19
1553,3613,16
1620,1881,4
2467,2498,3
3296,4003,2
2533,3448,3
1048,3889,3
1476,3954,3
749,1440,2
1235,2161,5
1540,3025,2
2248,2999,11
1675,3575,3
1974,2000,3
2063,3341,2
1559,2906,19
932,3574,2
166,3896,5
1420,2245,3
3608,4089,4
1064,3155,4
1472,1855,2
1535,2867,19
1235,4043,5
1031,1160,12
2952,3517,3
2634,3941,7
920,3808,2
758,2864,3
250,1994,20
925,2999,11
304,1500,2
3583,3955,3
1064,1531,4
1176,2049,5
857,2875,3
150,3964,3
2475,2501,4
995,3593,3
1935,3483,12
1899,4049,2
2753,3613,16
12,2709,2
2753,3663,4
569,1495,2
4066,4087,2
1036,3456,3
1064,4079,19
2311,2864,2
1059,3550,13
2307,3473,3
1006,3503,3
1534,3776,3
1077,2496,5
405,3287,19
2067,2831,2
671,1949,6
1974,2787,3
612,3204,2
2654,4052,6
426,1051,13
4105,2516,6
389,975,3
596,1935,12
2033,2980,3
1783,4079,20
3639,3665,2
3155,3499,4
1611,3776,3
915,1778,2
3803,4047,2
3487,3653,20
1231,1596,3
2139,3424,2
1921,2204,3
1556,1925,4
4120,1134,3
1535,1616,19
250,3400,3
2067,2743,5
383,2776,19
150,745,3
227,2773,2
407,1192,16
1553,1923,18
341,704,3
451,1792,4
1531,3499,4
651,3796,3
1588,2245,3
1502,3180,2
1616,3789,19
887,932,4
99,2049,2
1156,2241,4
383,2429,19
19,2063,2
887,2064,4
1640,2129,2
1226,3081,19
2248,3273,11
2048,3748,3
3660,3782,8
2368,3955,2
121,1064,6
3613,4086,3
2199,2834,5
2048,3841,3
1641,3603,13
141,836,4
250,3680,2
564,716,3
1923,3074,18
785,1531,4
1665,1881,4
1065,3172,5
364,1013,3
604,1532,2
2081,3659,13
1064,3297,19
371,4022,2
556,2196,11
1031,1873,12
2843,3125,3
767,3173,10
1546,2999,10
6,1002,20
3297,3487,20
1513,1923,3
877,3359,3
1153,3662,2
1185,1233,3
1561,2753,2
1064,2753,19
2412,3170,4
2218,3362,3
3325,3479,7
387,2196,11
2040,2709,3
596,1063,12
2492,4053,2
2852,3881,3
1441,1745,3
428,1600,3
875,3476,2
689,1109,4
117,250,20
966,3125,2
3358,3360,2
2428,3723,2
1075,3747,3
688,3455,2
2245,2561,3
79,730,2
263,2493,2
2104,3893,2
1722,4020,11
1049,3699,2
1051,3659,13
1615,3030,3
102,1376,4
782,1472,2
1218,3086,2
3685,3824,6
1659,3447,4
428,3469,2
579,2354,2
2345,3366,3
1331,2130,3
1075,4064,3
1453,3969,3
1165,1533,3
1111,3355,3
970,2128,3
1082,1541,7
85,729,3
2605,3127,7
716,1561,4
1169,1394,19
799,2048,3
1467,3597,4
909,2112,3
1051,2081,13
1050,1472,3
524,1343,2
103,3987,6
2289,2411,2
357,3903,2
202,2709,3
97,2753,19
1566,2639,3
556,757,11
405,1226,19
665,2493,2
2130,2474,3
2320,3881,4
6,1783,20
1882,3987,2
2320,3287,19
546,853,3
1882,1923,4
2429,3287,19
302,726,3
1026,1107,4
1783,3653,20
799,1064,6
2799,3677,2
1231,3568,3
4105,2604,6
1117,2996,10
548,2786,6
1935,2446,12
1192,2018,3
2189,2489,10
1668,2322,3
2128,2148,3
2671,2866,3
2643,4078,2
27,2163,3
561,3593,3
1397,2561,3
1901,3599,2
387,707,11
1211,2522,4
1511,1837,3
2867,3081,19
1616,2429,19
569,1641,13
3753,4033,3
621,1643,3
707,2196,11
508,2002,2
585,3987,6
1192,1616,16
101,155,7
4128,516,3
2697,3834,3
2263,3019,2
1588,2796,2
119,2633,2
427,2834,5
671,1553,6
119,3095,2
774,3706,2
830,3464,2
2361,3954,3
1949,2550,6
767,2489,10
2802,3469,2
2639,3415,3
1586,4005,2
352,2941,4
880,2002,2
1176,3632,2
2366,3613,4
1546,4020,10
941,2320,4
885,1059,13
777,3033,3
1397,2245,3
1324,3868,3
3015,4048,2
3720,3938,2
447,1635,2
1836,1878,7
605,3660,8
825,1615,3
146,2275,2
557,970,2
1868,1951,3
2036,2263,2
1268,2195,2
1747,2380,2
1944,2554,4
1176,1816,4
2867,3789,19
2479,2791,2
201,1209,13
1358,3407,2
4111,623,5
2999,3989,11
117,3653,20
1994,3487,20
1376,2462,4
66,1944,5
1991,4080,2
1709,2708,3
293,3696,3
1697,3468,3
102,2802,4
2271,3898,2
774,2368,3
1941,2451,4
1674,3601,2
622,3936,3
2322,3954,3
593,2417,2
1209,2780,13
1792,2445,2
1194,3555,10
4136,2308,3
97,3074,19
3046,3538,3
1014,3126,11
1797,1900,2
1766,3185,3
1113,2749,13
528,1414,2
1541,2634,7
383,1048,19
3360,3468,3
1455,1816,3
3283,3653,20
2393,3685,6
2126,4035,2
1212,2891,2
1014,3916,11
34,2996,10
9,2368,3
259,922,3
1487,3903,2
833,3743,4
1185,3645,3
941,1903,2
260,2864,3
494,1048,2
744,3217,2
73,2544,3
1084,1213,5
1969,2306,2
791,2228,3
1092,4088,2
882,1451,6
2130,2974,4
716,1520,4
1467,3930,4
689,2880,4
2909,3731,2
2025,2047,3
565,2036,3
766,2126,3
2753,3487,19
471,941,2
1553,1994,19
2248,3989,11
556,707,11
1553,3174,19
663,4086,4
284,1941,4
1892,3862,2
746,3068,2
776,2999,11
130,3216,2
1233,2098,3
1435,2605,7
1315,3742,6
2602,2977,3
572,1031,12
301,3969,4
2066,4086,4
1153,1581,3
1176,3742,4
569,1059,13
2776,3081,19
1233,3601,3
3726,3984,3
36,1685,3
472,2918,3
119,2285,3
4155,2254,2
1269,1288,4
1923,2550,4
1592,1994,3
204,3357,3
1176,3388,4
2498,2918,2
1080,1974,3
2320,3889,4
311,407,19
1783,3074,19
1132,1994,2
669,2769,2
1338,3868,3
766,3145,3
407,1169,19
2767,3603,10
757,2196,11
472,3663,4
477,3827,3
546,1614,3
119,3753,3
985,3843,3
569,1052,2
0,3957,3
1476,2361,3
2291,3897,13
1569,2929,2
1231,2258,2
556,3935,11
1097,1965,3
2393,3824,6
1097,1932,3
150,4030,5
2767,2996,10
1225,3014,2
471,2112,3
792,1298,4
528,976,3
1169,1981,19
1830,3239,5
866,1231,3
2753,3431,2
202,465,3
1600,3299,2
3723,4013,2
2582,3278,4
383,2320,19
1226,2867,19
851,1165,3
1520,3955,3
1176,1315,5
472,1513,4
823,2741,11
259,3987,2
407,1945,19
1134,2098,3
387,3916,11
1722,3989,11
118,3539,3
2339,2613,3
1134,1450,2
1559,1945,19
1226,2906,19
178,1988,4
426,2081,13
2103,2220,3
1656,3578,3
289,3603,10
1680,2121,2
227,2144,3
1836,3325,7
878,971,4
1536,4068,2
528,1300,3
69,3718,2
1482,3956,2
1551,2128,3
605,2711,8
407,1226,19
569,885,13
1299,2788,2
1356,2686,3
925,1600,3
301,1185,3
2001,2103,3
2431,4067,2
4,3229,2
1923,2211,18
477,1215,3
46,2537,2
101,3818,4
279,1546,4
1002,1783,20
56,2437,3
1607,4003,4
1680,1704,2
1164,2367,3
1117,2846,10
311,3789,19
604,2382,2
1441,2820,2
3808,4005,4
254,797,2
293,2417,4
304,3362,2
1571,2516,3
3613,4039,3
1553,1949,6
289,2846,10
173,3776,3
2629,3101,2
2211,3297,20
446,2130,3
866,3568,3
2129,3918,2
1923,3653,18
2386,3174,20
866,2932,2
1015,1199,3
1237,1777,13
3824,4052,6
2619,3578,4
407,706,19
817,1317,2
1169,1535,19
1921,2829,2
284,2451,4
1945,2320,19
2405,3155,5
1059,1777,13
36,3685,3
1384,3172,5
459,2199,3
447,3241,2
106,1946,2
1222,3938,2
2098,3601,3
1956,2338,3
3074,3653,19
2885,2892,2
533,1882,3
2018,3287,3
3425,4045,3
1292,2787,3
1816,2906,3
1187,1237,13
1099,3290,4
1048,2233,19
471,909,3
102,951,5
1946,2463,2
1064,3283,19
1553,2039,6
877,3909,2
1543,3431,2
383,2233,19
1315,3559,4
1394,2867,19
405,407,19
726,3125,3
1783,3297,20
1048,1981,19
1064,2386,19
1816,1988,4
1626,3448,2
2635,3741,2
103,2303,6
2320,2776,19
569,2709,3
2,1828,3
1193,4025,2
462,1013,3
2032,3487,4
671,2947,6
1064,1994,19
3754,3824,6
1573,3415,2
885,3318,13
876,2258,3
985,1701,4
2929,3110,3
1153,3400,2
1722,3400,4
825,3030,3
194,877,2
763,1974,3
4151,660,4
1722,3273,11
43,3603,10
823,1014,11
1045,1107,4
101,1878,7
1378,2743,5
2089,3222,3
1708,3467,2
3054,3603,13
3048,3989,11
1084,2713,2
2020,3939,4
823,3935,11
2906,3559,3
1237,3318,13
1099,1610,2
3407,3646,5
1134,1233,3
3074,3743,5
407,1616,19
2129,3467,2
66,106,4
707,823,11
3550,3603,13
6,3074,19
1546,1722,10
1106,3112,2
623,3192,5
2189,3173,10
0,1750,3
2550,2977,5
1210,2367,3
1816,2049,4
715,1546,2
2046,3956,2
1536,2047,2
2130,2830,4
338,2446,12
540,938,2
227,1903,2
134,3933,3
25,2220,3
2654,3685,6
338,1160,12
60,2022,2
995,1238,3
6,1923,18
1235,3179,5
546,2428,3
1838,3239,5
1994,2977,5
925,3048,11
300,427,2
1994,2147,3
428,799,3
1594,2498,3
405,1559,19
1566,2448,4
215,1272,3
389,1317,3
3054,3550,13
124,2140,3
239,2196,11
1994,3733,3
1159,1505,2
2285,2462,3
178,1670,4
1574,1787,3
2522,3929,3
2144,3566,3
2211,3613,16
532,2189,10
518,3659,13
4133,2657,2
2951,3094,2
1946,3955,3
1292,1974,3
2703,4005,2
1520,3335,3
3794,3896,5
407,1394,19
1122,1531,4
4144,1980,2
491,1269,4
1048,3123,19
1186,2187,2
477,2413,3
1051,2749,13
1677,3397,2
375,3321,3
2753,3283,19
1929,3788,2
2617,3060,2
789,3180,5
2291,3659,13
239,387,11
1981,3789,20
2393,3691,6
1272,2238,3
3126,3916,11
1666,3397,3
528,2289,3
2344,2751,3
1099,2711,7
542,3355,2
897,2086,2
4105,3813,6
2489,2575,10
219,413,4
1777,3603,13
1535,3081,19
3669,4047,2
2175,3958,3
1018,3782,9
86,1383,2
2036,3092,3
35,1290,2
1994,4079,20
1201,2128,3
3920,3933,3
663,3760,4
3126,3935,11
4107,770,2
4145,112,2
1018,2961,9
2899,3936,3
284,1100,4
2036,2149,2
405,1535,19
480,2241,3
2366,3494,2
387,3126,11
2850,3394,3
3479,3818,6
1836,3479,7
1231,3574,2
792,986,4
102,2462,5
993,3559,2
698,4007,3
3559,4073,3
3222,3447,4
1150,2527,2
2098,3828,3
513,571,3
26,3579,2
328,877,2
945,2678,2
522,3646,2
2868,3881,2
302,3936,3
556,3916,11
342,2245,2
2210,2218,3
102,2088,2
2036,2417,2
1981,2320,19
1269,3578,4
6,4079,20
2220,2886,3
1116,2258,3
1031,3483,12
777,2579,3
1233,2622,2
266,1453,2
799,1733,6
517,1994,3
1050,3979,3
1376,2367,4
757,3126,11
3957,4089,4
1241,3881,3
1909,3388,4
706,2233,19
1394,3789,20
925,2248,11
387,823,11
1454,2434,2
1945,2233,19
2128,3692,2
34,1117,10
201,3659,13
1327,3973,2
1048,1394,19
1031,1063,12
1165,3310,2
1816,3559,4
1018,2711,8
2317,2708,3
707,3126,11
970,3827,3
407,3789,19
2641,4046,3
407,1981,19
1498,1546,4
1779,3518,2
3476,3936,2
1047,1441,3
2289,2626,2
1095,3522,4
757,823,11
2386,3283,20
1392,2952,3
3839,3888,3
1231,3415,3
3832,3881,3
569,1777,13
533,2977,4
1002,4079,20
627,3263,2
117,2977,6
2366,3578,5
172,2830,4
2067,2703,2
6,97,20
518,2749,13
2711,2961,8
1048,2776,19
581,1284,5
1546,3074,4
1002,2386,20
4153,1354,4
1064,2405,4
2961,3782,9
160,2864,3
970,3914,3
311,1048,19
799,1185,3
405,1048,19
2776,2867,19
351,3656,3
528,861,3
1048,1661,3
2204,3723,4
2811,3568,2
2749,3659,13
2128,2558,2
106,121,3
101,1928,4
986,1329,4
716,3473,3
87,3255,4
4154,1921,4
1394,2429,19
757,2741,11
1901,2850,3
324,2544,3
1625,1751,4
3014,3358,2
1344,1880,2
975,1317,3
2516,3374,3
1331,1420,3
1084,2834,5
338,572,12
169,1117,10
510,2237,5
2248,3048,11
1114,1790,2
3743,4003,5
112,3036,2
1981,3123,19
2002,3189,3
161,1905,3
4109,3792,3
397,3110,3
2700,3936,2
706,2867,19
593,3832,2
593,1026,3
1378,2067,5
1945,3081,19
1531,3560,4
518,832,13
1945,2906,19
1383,1472,2
1535,2233,19
85,557,4
1241,3388,2
2635,2643,3
1427,2483,3
2066,3613,3
1553,3074,19
117,2386,20
581,1531,4
2446,2995,12
97,3613,16
1018,3660,8
2701,2909,6
250,3297,20
1816,2483,2
187,4067,3
1099,2638,3
611,3095,3
1199,3972,3
832,2749,13
2254,3709,2
1513,2366,3
763,2747,3
2049,4073,4
866,2019,2
572,596,12
1031,2995,12
2927,4042,2
2550,2947,6
1376,3752,4
250,3653,20
26,3852,2
970,2497,2
1051,2291,13
289,2767,10
1063,1160,12
97,2386,20
315,819,2
201,832,13
398,2866,3
2233,2429,19
250,1553,19
706,2320,19
202,1560,3
518,2081,13
2753,3297,19
1994,2550,5
1632,3357,3
383,1535,19
1200,1708,2
1328,2093,2
1556,1557,3
2031,2411,2
6,3487,20
1792,2237,5
1014,2196,11
832,1113,13
1674,1709,3
1392,2303,2
1320,2767,10
2753,3475,4
66,3613,5
885,3550,13
671,2039,6
939,1953,3
672,1557,3
1063,1935,12
2081,3897,13
682,1314,2
1320,3603,10
1925,2731,4
1122,3165,4
2036,3955,3
2429,3081,19
428,2999,10
1051,2780,13
227,1077,5
3712,3753,2
1975,2220,2
1901,2229,2
1002,3487,20
2711,3290,4
3415,4049,3
2036,2593,3
473,3613,3
2753,3547,3
605,3782,8
2447,4049,3
2918,3663,3
803,1640,2
187,540,2
1946,2046,2
3411,3802,3
383,706,19
2233,3123,19
259,2022,3
456,4033,3
3207,3400,4
1994,2386,20
118,165,3
1241,3704,2
2626,3295,2
214,1101,3
2242,3473,3
2113,3585,2
87,2113,3
1796,3167,2
3691,4052,6
885,1498,13
1384,1888,5
1531,2109,4
1582,4073,2
776,1546,10
3407,3743,5
931,3400,3
1836,3818,6
1394,1616,19
101,1333,4
1031,2013,12
2636,2638,3
169,1320,10
1331,2980,3
1972,3359,3
2013,2995,12
4111,2237,5
409,2076,2
302,2626,3
1440,2790,3
884,1751,4
1692,2342,3
255,2948,4
1471,1596,3
2529,4046,2
532,767,10
1783,2753,19
723,1232,2
971,3929,3
532,3555,10
2875,3046,3
2587,3905,4
1288,3578,4
311,706,19
1535,3287,19
1354,1674,4
7,1216,2
3173,3555,10
716,3335,3
518,1113,13
1036,2597,3
405,1394,19
1045,3012,4
2122,2609,2
3318,3603,13
2114,3972,3
1946,3836,3
428,776,10
2774,3920,2
700,3914,3
1180,2974,3
428,4020,10
25,2412,4
3898,4007,3
258,3252,3
917,3578,4
1226,1535,19
509,2263,2
708,1978,2
986,3413,4
878,2522,4
1541,3941,7
2734,2992,4
574,1556,2
3407,3613,5
1435,3941,7
2115,2258,2
995,3130,2
270,2031,2
573,2336,2
338,1873,12
531,3729,5
694,2036,3
3685,4052,6
1796,3222,4
2741,3126,11
4109,202,3
2518,3415,4
365,2470,3
1059,3318,13
85,3278,4
2228,2817,3
97,2211,20
250,3283,20
1153,4049,3
2204,2466,4
4116,1378,3
2711,3782,8
2109,3307,4
1498,3318,13
1614,2031,3
528,1270,2
117,3174,20
2948,3601,2
532,2489,10
2089,2886,3
951,2411,5
968,3222,3
510,3192,5
241,1692,3
1187,1498,13
250,1783,20
472,533,3
2447,3826,3
427,1084,5
2320,3896,5
496,1665,4
3074,3283,19
1535,2429,19
1185,1248,2
79,2708,3
1677,2049,3
1719,3503,2
463,2708,3
1063,1873,12
1945,1981,19
1064,1972,2
716,3827,3
1139,1533,3
2270,3823,3
645,1167,2
2126,3583,3
2263,2428,3
1981,2776,19
1531,1553,4
462,1830,5
970,3439,3
1668,3954,3
1685,3685,3
1169,1192,16
287,315,2
877,1972,3
1082,1435,7
1368,3903,3
1288,2067,4
6,2211,20
1559,3287,19
785,3155,4
2379,2518,2
1215,2128,3
851,1533,3
907,1511,3
87,3355,3
428,1268,2
1592,2147,3
2211,3074,19
723,2210,3
68,3761,2
1692,2934,4
605,734,3
767,2575,10
4121,1099,8
1498,1777,13
405,1616,19
3181,3403,4
1002,3297,20
1065,1888,5
1169,1616,19
920,3676,2
3613,4003,5
1641,3550,13
2415,2552,2
1047,1353,3
2536,3267,2
4109,1453,3
97,1064,19
43,2767,10
1314,1773,2
1396,3827,3
1077,2959,5
2319,3881,3
3663,3727,4
